test_id,timestamp,p_true,gamma_true_1,gamma_true_2,gamma_true_3,observed1_1,observed1_2,observed1_3,observed2_1,observed2_2,observed2_3,p1,p2,gamma_est_1,gamma_est_2,gamma_est_3,p_delta,gamma_mae
461,2025-04-19T16:18:29.572082,0.6783013191081791,0.6457822629155308,0.7357909915219693,0.7815628428981878,0.8114329355448634,0.7434257894153309,0.7759852580043631,0.8520246643577538,0.7969150061036151,0.7499450422581699,0.5747297210750261,0.5452424869247812,0.5418078530867986,0.5468585056677701,0.5511832865335935,0.0294872341502449,0.17442881734917523
462,2025-04-19T16:18:29.884781,0.2525282860049552,0.5363259546716296,0.6021034804171584,0.6328172413265538,0.5414913961472624,0.4421671878664006,0.42005266282950326,0.5189739932220713,0.47646072228536895,0.47343151755737317,0.25460944347166814,0.27756985970288695,0.5404262055019634,0.546176275035241,0.5465807817443787,0.022960416231218805,0.04875463859814211
463,2025-04-19T16:18:30.735230,0.2976181088228853,0.5127061355085005,0.6862247720449567,0.7475452774530745,0.6011742134376465,0.4927871240131023,0.4436992565753966,0.6296033382614149,0.4949148792802367,0.404016654806815,0.2992551843286698,0.29617355951107344,0.5281819909033029,0.5466753523154616,0.5584491821152051,0.0030816248175963845,0.11470712348738894
464,2025-04-19T16:18:31.097226,0.4804463678785656,0.6758410919918827,0.6827497010563223,0.7295927195079244,0.6774566943538558,0.6388807149285012,0.6029925367459426,0.6710229438106512,0.6792869609609158,0.6241520039242726,0.40607403007493503,0.4208300916006658,0.5444452398069305,0.5445171701368018,0.5509872191261391,0.01475606152573078,0.14941129449541932
465,2025-04-19T16:18:31.930583,0.35983201272499526,0.5963140511456105,0.6201887734734345,0.7652965473608807,0.6326513631341026,0.6161940535967533,0.5231407078432038,0.6373027930750623,0.614295960450275,0.4896688201862202,0.36874909418805457,0.3610780449633171,0.5389930754664324,0.5420493909940493,0.5581456895151398,0.007671049224737492,0.11420373866810145
466,2025-04-19T16:18:32.409204,0.5541263745953894,0.5585982745015297,0.6682887583951374,0.7237874064657883,0.8054634660997193,0.7365373123424965,0.7178195060942676,0.8000092718778482,0.7425872800646011,0.7029355407823523,0.4996200123754507,0.49517803355500245,0.5413401540533208,0.5474510533269937,0.5516684649058605,0.0044419788204482225,0.10340492235876009
467,2025-04-19T16:18:32.897614,0.7751229381304079,0.6540243828380026,0.7481601467582688,0.7573543669425296,0.9,0.8598887282598734,0.8421057734507965,0.8507947520051979,0.8771898023300685,0.8524895971938479,0.6481031642893881,0.6162639510464024,0.5448305526598802,0.5448394349373378,0.549465964406143,0.031839213242985664,0.17346764817847996
468,2025-04-19T16:18:33.827318,0.4680393411763556,0.5684794167021221,0.7390441849181419,0.7870348847114139,0.7061883469256309,0.6428371372856763,0.5024165991235262,0.6922380256892852,0.622823949625228,0.5832228623467279,0.38694422069576,0.4000535392407425,0.5389844707259613,0.5478210662252697,0.5527895464201834,0.013109318544982485,0.15165446765342117
469,2025-04-19T16:18:34.184422,0.44437602941453164,0.550362542841915,0.5938591359590462,0.7000409189320907,0.7372413382869063,0.7117832758289899,0.627657850152607,0.7285137254636702,0.7143127778520515,0.6190697840718061,0.448562269385076,0.44468979015453364,0.5421287293959332,0.5438208085075256,0.5550769995134677,0.0038724792305423472,0.06774535343870851
470,2025-04-19T16:18:34.653125,0.5855633757349393,0.6122604422569278,0.641738540514224,0.7486774392809007,0.7637034589575774,0.8174234689533771,0.7034035550773903,0.8061635718876315,0.7956126630926491,0.6873588223429146,0.5123276989693006,0.5098049220176771,0.5424981661239074,0.5435760887950185,0.5546481312009174,0.0025227769516235066,0.12065134531073636
471,2025-04-19T16:18:35.152404,0.3463250553434965,0.5583016330028355,0.599689110848292,0.6109879996549805,0.6299286873214398,0.6354815544269862,0.5902983091460862,0.6724719774437745,0.5400491662941201,0.5875517531576843,0.4514149353254159,0.3743496040372308,0.5367617609958565,0.5509581915750027,0.5510794050000324,0.0770653312881851,0.043393128645072165
472,2025-04-19T16:18:35.748218,0.9386442005193182,0.5752908192081566,0.5841624638795261,0.71602824463477,0.9,0.9,0.9,0.9,0.9,0.9,0.896014171826322,0.8960491383113083,0.546564874684554,0.5465648831904485,0.5465648981390667,3.4966484986242996e-05,0.07859562390279451
473,2025-04-19T16:18:36.158286,0.735345154898109,0.5883057183834581,0.6127313882172378,0.6882759073018576,0.8976793894298015,0.9,0.8661837372866253,0.8807770707701141,0.8840683565202598,0.8699971612705804,0.7128927131964637,0.8675775873473606,0.5470475333044721,0.5470692731139069,0.5474338040514709,0.15468487415089682,0.08258746781090125
474,2025-04-19T16:18:36.483837,0.5902614823131049,0.5100929270134695,0.5912463490957867,0.7668206803289013,0.8511091969531284,0.8051630432989902,0.6600559531523211,0.8905492775399022,0.7399973863082911,0.7277538160969984,0.5284913788035493,0.5276938129453463,0.536296710899956,0.5508559766546944,0.5520449406546506,0.0007975658582030087,0.09378996533394313
475,2025-04-19T16:18:36.837248,0.3812223497671897,0.5768035959354876,0.6858355320947107,0.7813880765414217,0.6141043219448966,0.5666547746190908,0.5257400134110675,0.6693611369131571,0.6282674707762566,0.4803632309456702,0.34971746160880995,0.36857721296266305,0.5372009648077755,0.5404471510143897,0.5610179260990114,0.018859751353853094,0.13512038755014785
476,2025-04-19T16:18:37.323028,0.684835985085091,0.7581093315580378,0.7843200202045654,0.7905997409233108,0.780691029340459,0.7892947632728149,0.7820536006437018,0.7522216912240856,0.8131274671142712,0.8175991384894443,0.5340736087481528,0.5480905453096023,0.5436675631057393,0.5436796991172959,0.5444153895082962,0.014016936561449533,0.23375548031819424
477,2025-04-19T16:18:37.726126,0.25451464114100264,0.62120307830891,0.6258375121871481,0.7118219940568856,0.493696370429413,0.4509746218621738,0.38521997658337037,0.5375919037746436,0.5207541410597806,0.4362994510912545,0.23229149809975433,0.2900044910341754,0.5398904521902934,0.542186946328363,0.5533887064222897,0.05771299293442109,0.10779882653733257
478,2025-04-19T16:18:38.127590,0.3019738747707115,0.5146279413172902,0.6541072759511823,0.6926926806967182,0.6217715454037522,0.46742473989361394,0.4510202822445564,0.6110097176980838,0.49867148310819304,0.4431768539650333,0.2972958664650022,0.3039844350002569,0.5321379677245966,0.547456897779354,0.5547098780049704,0.00668856853525468,0.0873810690902942
479,2025-04-19T16:18:38.450588,0.2549452449334568,0.5340117933376546,0.5948526201989031,0.7693236664888157,0.5848411674345273,0.47839826968216026,0.44516678932617076,0.5845692048206722,0.4760286922691551,0.32509951677581544,0.2893668372894406,0.2506954443758587,0.5207711960327647,0.5397131669010092,0.5670808027455025,0.0386713929135819,0.09020763811536563
480,2025-04-19T16:18:38.864127,0.7335669582707981,0.5018591992792095,0.6311641709611397,0.7920626740631033,0.9,0.9,0.8134458113347767,0.8673168399677565,0.8602035690871851,0.8006489817986884,0.8241782976818709,0.6051109699085881,0.5448587736175062,0.5453840500550102,0.5498041050912656,0.21906732777328275,0.12367942140542128
481,2025-04-19T16:18:39.835809,0.6544892123910657,0.6874263678758452,0.6933929144354325,0.7308585500535382,0.7830119451520684,0.8027283759321994,0.8049351917433142,0.7950421642347356,0.7810390070246364,0.7415972311092454,0.5962607214611082,0.5191495930937308,0.5446503203679927,0.5460454758579014,0.5499791206661458,0.07711112836737744,0.15700097182425865
482,2025-04-19T16:18:40.126865,0.46059546390651007,0.57007902156893,0.6726696018998506,0.7244904646996346,0.6878345955377954,0.6532591508054569,0.5911219856653805,0.738496980318173,0.6952124414975245,0.6222931779030919,0.40985363747852144,0.4420045362160916,0.5405040344539656,0.5456854294527377,0.5543371802188879,0.032150898737570155,0.10890414801427468
483,2025-04-19T16:18:40.467368,0.3896188537535164,0.5884406738124391,0.731526829508094,0.7729852258045559,0.5849132389976751,0.5214965230550082,0.5222179678310509,0.6538459797899994,0.5570128510080506,0.5430325439616999,0.29753978284494104,0.36053980161664856,0.5366848101465608,0.5494721203030882,0.551280828474268,0.06300001877170752,0.1518383234003907
484,2025-04-19T16:18:41.414067,0.5559132400683705,0.6075760500762498,0.7024870122414127,0.7091016630043431,0.7562315393445622,0.7488854657027197,0.6923390503795028,0.7284203723758499,0.7298916376533117,0.7061006394121966,0.48262643414229756,0.4720630941486402,0.5458979462546054,0.5459136900724028,0.548701563119989,0.010563339993657328,0.1262171752916695
485,2025-04-19T16:18:41.762048,0.09601947724257774,0.5250722618412585,0.5304942090638933,0.5351930983286738,0.3165620022508484,0.2573265277459935,0.24516563643479417,0.26573833867544294,0.2693631366756248,0.26507988729601195,0.1,0.10000438017403086,0.5538854753098479,0.5538894960773827,0.554177083908826,4.380174030857442e-06,0.023730828687410315
486,2025-04-19T16:18:42.247903,0.4616508162597012,0.521798631776,0.643716532539109,0.7326216762403689,0.7430866374567779,0.7114605191337638,0.6519728271413341,0.7768450605762137,0.6142764438438726,0.6169733237747137,0.45641654015910194,0.42586067684599976,0.5330345662721998,0.5528363937448599,0.5528675317960647,0.030555863313102172,0.09395673924491765
487,2025-04-19T16:18:42.780117,0.9112455465807979,0.5910069325385501,0.7512120704472183,0.7609801225760483,0.9,0.9,0.9,0.9,0.9,0.9,0.8752446813343392,0.8148056090926432,0.5465559539456539,0.5465560655321425,0.5465560660312532,0.06043907224169598,0.15451034668425567
488,2025-04-19T16:18:43.102415,0.31301431659441015,0.5525698821714764,0.7485969894132887,0.7591390958769146,0.615344914171617,0.4539638386006975,0.4059760210753117,0.5908383391774322,0.4523575060936848,0.4293477435755613,0.27092315370253467,0.27439396856286136,0.5299458341354043,0.5488890935757912,0.5518958251083262,0.0034708148603266875,0.14319173821405265
489,2025-04-19T16:18:43.580738,0.767201885892667,0.5317932682356612,0.6814612163857665,0.7995533992892212,0.9,0.8825805724391815,0.8294167910697023,0.9,0.8716617438268474,0.8546510359597231,0.6553502679668726,0.664988746548525,0.5450090713859392,0.5466606300756852,0.547655864740077,0.009638478581652454,0.1333046413365012
490,2025-04-19T16:18:44.446047,0.6662569619248113,0.6901391287960235,0.7125292790848023,0.7941581382574239,0.8343332023216812,0.7844312338107837,0.7391110609926206,0.805860325046634,0.8103450525110865,0.7361824410172146,0.5324010341942964,0.531334102550968,0.5444123757685367,0.5444214808159155,0.5514197861333545,0.0010669316433283837,0.18552430114014765
491,2025-04-19T16:18:44.912511,0.050426496990975005,0.6337543677581509,0.6746261690776559,0.697532034551594,0.13169680726505634,0.11171937928479413,0.1309285439287266,0.1365246662913736,0.12640160657417682,0.1,0.10000438108385497,0.10000021634539114,0.5589279697954952,0.5589280094423102,0.5589281724469842,4.164738463832696e-06,0.1097094732342037
492,2025-04-19T16:18:45.328442,0.37902585489858986,0.5060544700583202,0.5272298893442124,0.6634127655045755,0.6956101133249372,0.7207127804619012,0.5416547025711934,0.679358245949689,0.7194417041595909,0.5783989278917842,0.4128593187613088,0.4292482870078373,0.5241640681958937,0.5241779884221847,0.6046307532116152,0.016388968246528468,0.02664783711752054
493,2025-04-19T16:18:45.883966,0.8508065255642905,0.6622671437157137,0.7146951513477167,0.7900910833684838,0.9,0.9,0.8686515663644425,0.9,0.9,0.9,0.846479818582914,0.8960022280659218,0.546564894877381,0.5465649017007861,0.5465649236260143,0.04952240948300779,0.17578621940924424
494,2025-04-19T16:18:46.301175,0.19802214080819233,0.6693673249255032,0.7110684782199912,0.7717496328780677,0.3975654985812038,0.2819441232084484,0.3173872511147658,0.32750766929458835,0.2915491767352354,0.27870459983875107,0.10000438108385529,0.1,0.5466630947180683,0.5510453736141859,0.5525737126696519,4.381083855281576e-06,0.16730108500721866
495,2025-04-19T16:18:46.755068,0.5776308560700781,0.5670805209182704,0.6125319056079961,0.649825936704964,0.8096831491956318,0.7523668273996852,0.7170521105462839,0.8258072860425202,0.8114653423803171,0.8267835180613755,0.5061110348271561,0.5715816713276003,0.5446927141228906,0.5484152989445547,0.548428644471365,0.06547063650044416,0.06263390189747346
496,2025-04-19T16:18:47.180350,0.4187715027554695,0.5028221634883552,0.5157649331322038,0.7762342202998713,0.755318498104637,0.7242774034824335,0.5908540200864838,0.7757402017828839,0.791586868645675,0.5263791784619428,0.44675822563224865,0.48353396590620445,0.5423255276853077,0.5423317436324496,0.5577142716216277,0.036775740273955804,0.09486337445848066
497,2025-04-19T16:18:47.567787,0.5467110448156522,0.5979709425231379,0.6386512673235787,0.6745862564282122,0.7760559901554087,0.7418138334002858,0.7343868580061853,0.7724938429218854,0.75130926846152,0.6482731172810258,0.4979424105307806,0.4750228097091717,0.5416058398034878,0.5439749279084792,0.5554497996474521,0.022919600821608876,0.09005929963850323
498,2025-04-19T16:18:48.444342,0.5867547185493408,0.6167983244477889,0.7327607762922329,0.7954890322430416,0.7874507899280488,0.7821353037064029,0.6780063274696174,0.7626260157141402,0.6958017561051533,0.7227077002090178,0.49787898180582796,0.4790217115369402,0.5410831983156885,0.5491571706780132,0.5494295787101207,0.018857270268887782,0.16845939509308036
499,2025-04-19T16:18:48.895089,0.7906184000762216,0.6211130940915035,0.7430469015874093,0.7972092535720654,0.9,0.8745789353809043,0.8839444723000686,0.8548257805278962,0.84214573094604,0.8679454022439799,0.7171289805749078,0.6286394673305192,0.5461629769117885,0.5470658030153419,0.5471452803849296,0.08848951324438858,0.17366506297963938
500,2025-04-19T16:18:49.247994,0.6197881830233111,0.5053152181083345,0.6703571239639697,0.6712514601423212,0.8686575730111817,0.7977611539244869,0.7497805197543164,0.9,0.7704981516753714,0.7788195832054852,0.553143919826645,0.562252814331954,0.5388845904006931,0.5499307595085119,0.5500200710166653,0.00910889450530894,0.09174237529115747
501,2025-04-19T16:18:49.531109,0.37945306922443844,0.504442080240767,0.5606950781222604,0.7115766677157023,0.7351601383615097,0.6891101665423083,0.5392914542633288,0.719301379647977,0.6812023975076232,0.5558758777827865,0.4161048053278558,0.4165935056127462,0.5385250377204531,0.5432849676381557,0.558656313024933,0.0004887002848903976,0.06813780755152003
502,2025-04-19T16:18:49.978529,0.7812644560052304,0.6992449806190297,0.7605424963001828,0.7972639395020276,0.8772017915499066,0.8840518557387972,0.8364945418514327,0.8411984495081019,0.8500729204903841,0.8274572376213711,0.6804541136719008,0.5946984178518537,0.5431653825579136,0.5431708759844562,0.5695978841548067,0.08575569582004705,0.20037242457468785
503,2025-04-19T16:18:50.448821,0.6427274984879039,0.5314911384200649,0.5451395095748826,0.6423403880397809,0.8447731653951707,0.9,0.7939306044921226,0.8823289636862015,0.8393149552253132,0.8502681713302952,0.770932052903702,0.637438779109291,0.5453035150654669,0.5480872124126396,0.5480972367290057,0.133493273794411,0.03700107693131142
504,2025-04-19T16:18:51.016377,0.8346774935946234,0.6931894794787643,0.6957144900814656,0.730152199083468,0.9,0.9,0.8506276342395795,0.8741092865685078,0.8828494102929667,0.9,0.6890302524196846,0.7039086671857322,0.5466758345390558,0.5469241847340038,0.5469291494279188,0.014878414766047565,0.15950899998090648
505,2025-04-19T16:18:51.416549,0.5440635977096175,0.580377697657509,0.5999354041961718,0.7742097059705761,0.8028990100330738,0.7574848910055079,0.7355308238668894,0.8143800363289327,0.7096156366062838,0.6735166998581125,0.5115536162986414,0.4801948529311596,0.5377119425677321,0.5492735173601202,0.5532434429457083,0.03135876336748178,0.10476463498356543
506,2025-04-19T16:18:51.740004,0.5129644814226435,0.5305833271260793,0.6349538433569372,0.7530183794740916,0.7890587155672693,0.7530081173649108,0.6552021351145838,0.7575559972200515,0.7111760382136629,0.6742446151848135,0.4822065028984017,0.46600722759735713,0.5419939736002554,0.5472855985122269,0.5514838894546826,0.01619927530104459,0.10020446044609843
507,2025-04-19T16:18:51.977265,0.2198905838118193,0.5333307979877032,0.7036227218656806,0.7631574313755851,0.5168639567556049,0.3743823060147272,0.3516450713988952,0.5607152383281561,0.4023646875145606,0.3439010498567572,0.2027225351083191,0.22582669396174607,0.5242091228863157,0.5455717660205323,0.5540563938669391,0.023104158853426954,0.12542455615172732
508,2025-04-19T16:18:52.458827,0.4964721313907169,0.6049609552145728,0.6432059475774333,0.7938914355633666,0.7353668208892241,0.7526280217222593,0.6210885366509785,0.7160852634068905,0.6907490885880466,0.6109136941980853,0.4573576760243819,0.43291438476222294,0.5417189806448895,0.5448001899043186,0.554416276049367,0.02444329126215894,0.1337076305855992
509,2025-04-19T16:18:53.135311,0.3389982057492111,0.7028279924304001,0.7922733331967968,0.7981982391341784,0.5496156094852623,0.4670251745693654,0.41983051129494553,0.4762157729981065,0.49771858948975295,0.4482412951778587,0.26621042341652523,0.26152783293242177,0.5412540483221829,0.54127763068869,0.5506009317417638,0.004682590484103466,0.2200556513362462
510,2025-04-19T16:18:53.764762,0.6955151839258504,0.6210086889900328,0.7268528948284242,0.7833487231915359,0.8522083511193213,0.7873161852951023,0.7946928096668199,0.8608837793476916,0.8101333470115052,0.8321194637425082,0.5611719882356196,0.5863806347416156,0.5424423977375334,0.5475263496468957,0.5475754572226816,0.02520864650599597,0.16455536746762736
511,2025-04-19T16:18:54.293867,0.21568848133705412,0.5770606347259672,0.673680872207465,0.7790404936314118,0.48527006896523395,0.34199755845884217,0.34855924596955246,0.3818168501156384,0.39312567853937874,0.3206230411446009,0.17649938440955423,0.1392542433986007,0.542489151878466,0.5424909766376748,0.5488690815341929,0.037245141010953525,0.13197759683817012
512,2025-04-19T16:18:54.663665,0.35724768102113197,0.5636480589548941,0.6026616293953594,0.7383308122685818,0.642306844108587,0.5838970640280892,0.49557403445630294,0.6301642379731303,0.592315487892416,0.5397247286926211,0.35432562327878964,0.36524750969668285,0.5407084958045237,0.5456941293060704,0.5525074388433724,0.010921886417893212,0.0885768122216229
513,2025-04-19T16:18:55.208316,0.4139087173184231,0.5120416319235687,0.5442722714697871,0.7734487904357596,0.694927405277046,0.7316906759948962,0.5070156482693154,0.6802578793834863,0.7353595239961691,0.486016511087794,0.42432753952192354,0.4138240755371297,0.5387277147812001,0.5387595189913844,0.5613857144202291,0.010503463984793848,0.08142063711718821
514,2025-04-19T16:18:56.455659,0.3905148844398895,0.5374881679405253,0.5532958051436488,0.5679550501198987,0.711548753731967,0.7077281354726118,0.6744420933535863,0.6320448528234481,0.7062809336822485,0.7013352822137902,0.4531566118591935,0.4389533653811514,0.5475823879258378,0.5476576689873288,0.5481010364042843,0.014203246478042109,0.011862123285748946
515,2025-04-19T16:18:56.959563,0.7095922614572477,0.5034272133310714,0.6979042688243493,0.7695139073431472,0.9,0.8646411707969043,0.7549876911576012,0.9,0.8101822506905538,0.819391142407315,0.5994316486607801,0.6020306543109999,0.542203845160618,0.5487408626482365,0.5488098720128485,0.0025990056502197545,0.13621469111198603
516,2025-04-19T16:18:57.617326,0.8638620120180671,0.5115028204831277,0.6657411569787168,0.7600492075487686,0.9,0.9,0.869491144202988,0.9,0.9,0.9,0.7133006499025667,0.7326765954736152,0.5461949319292023,0.5462051946517443,0.5462211536193055,0.019375945571048492,0.12268537590083677
517,2025-04-19T16:18:58.137071,0.6005775133269995,0.5090295536779719,0.7148619731174957,0.7209825764666307,0.9,0.7180486658593289,0.727207554309094,0.8798179373766376,0.7296756197857678,0.7138287990590418,0.5229325399461301,0.515764967437349,0.5358241235108981,0.5508727625984009,0.5524675225634549,0.007167572508781084,0.11976627808506561
518,2025-04-19T16:18:58.854791,0.606117304189775,0.7216907500357268,0.757930388552656,0.7938667590254518,0.7531066250111724,0.7604294738110696,0.7334374214801654,0.764783525750078,0.7244221091391603,0.7146541728642544,0.4966574448010863,0.4831285944090482,0.5435696839824185,0.5479981629479169,0.5490683535083999,0.013528850392038105,0.21095056572503312
519,2025-04-19T16:18:59.253998,0.19163150179491956,0.5462364356546993,0.6759906950929144,0.7331241510214175,0.4084805424780266,0.3320726118851902,0.3312609076417864,0.40193097469030065,0.31682048156156595,0.29382055505782695,0.12644386167898383,0.1,0.537134107250001,0.547981101790096,0.5507729308970495,0.026443861678983827,0.10648771394396157
520,2025-04-19T16:18:59.634218,0.6923253703230516,0.5077067431742271,0.5639511286997003,0.7724438349462225,0.9,0.8535948313662037,0.8137442253833599,0.8800840199829901,0.8600895983601525,0.7869128529733012,0.6254317265249774,0.6027247154782093,0.5437851556460299,0.5452737029254433,0.5507565807466348,0.02270701104676809,0.09214769748188249
521,2025-04-19T16:19:00.259730,0.872911061735985,0.5765433786197177,0.5848139264404162,0.7719221795193993,0.9,0.9,0.9,0.9,0.8917668877298284,0.9,0.8289371279012113,0.8057292366129432,0.5452316224247067,0.5473824429685378,0.5473824657322951,0.023207891288268168,0.09776098448466457
522,2025-04-19T16:19:00.891135,0.8007028468259497,0.5373571841840008,0.5476397903067244,0.5556799024053153,0.9,0.8585331573937114,0.9,0.9,0.9,0.9,0.6966477624092315,0.7629520285832947,0.5464054122457919,0.5464054141942101,0.5464128570061012,0.06630426617406315,0.006516549857839819
523,2025-04-19T16:19:01.429781,0.5753300458925877,0.6892877911681035,0.736973817059855,0.7694596745194822,0.7757440238461196,0.6998847841735991,0.7127519752256205,0.7131023194788906,0.7529920390644026,0.6933455900290454,0.4804399213653146,0.4954083886965562,0.54755939020202,0.5475618078264637,0.5543211152965737,0.014968467331241575,0.18209298980746105
524,2025-04-19T16:19:03.527424,0.5888715065447849,0.5237752613085334,0.6157287581096388,0.6769112688311086,0.8337947500385812,0.7719851654546817,0.7898973969888723,0.7928525120631154,0.8095687311229015,0.7522622732827596,0.5443278304961494,0.5278870992514674,0.5460886182719508,0.5460888553657322,0.5492641766503776,0.01644073124468204,0.07320011729601834
525,2025-04-19T16:19:04.286375,0.8381355890119143,0.5656277545203291,0.6469341576792687,0.7098134129113454,0.9,0.9,0.8620495567731575,0.9,0.9,0.8749607223227158,0.7019599738795637,0.8951740423446176,0.5465651940026962,0.54656519863357,0.5472673843921878,0.19321406846505396,0.09399251602749636
526,2025-04-19T16:19:04.834950,0.7339707424153255,0.5794600995604507,0.653262032610928,0.7601873969166624,0.8834872753687417,0.8389446168223272,0.8849433492349551,0.9,0.8934180204042823,0.8609481295496055,0.7487894195235177,0.6889344238953734,0.5455730466011685,0.5459215705767924,0.5476466523846728,0.059854995628144336,0.11792275317513583
527,2025-04-19T16:19:05.215721,0.17249607644677722,0.5008195626831553,0.5911631687918837,0.6959317842404826,0.4530088582303034,0.368179903737547,0.2883801822236287,0.41928760883627064,0.3888630911615811,0.28883052802790005,0.14660161608962768,0.14013868378983577,0.5376301736898071,0.5416504280834381,0.554169990608709,0.006462932299791918,0.07602838178229036
528,2025-04-19T16:19:05.888035,0.5616890874291987,0.5794393654683033,0.679313590179276,0.7071300011772628,0.791305814458142,0.709960796609946,0.7659256686646886,0.7834926506546729,0.7557708397170927,0.7270686440497832,0.5036944575779209,0.5020855622340121,0.5439346428816394,0.546833236191784,0.5498343358023603,0.001608895343908734,0.10842691398301944
529,2025-04-19T16:19:06.543164,0.2385739930461844,0.5141083244924098,0.515191870649726,0.5405643257988743,0.5700185684068354,0.583198430331566,0.5166053699428295,0.5313911252157439,0.563780823015224,0.5770159695465313,0.3600602224546094,0.3415034057505393,0.5475048453681313,0.5475324466280963,0.54797330870639,0.01855681670407011,0.024382026587202493
530,2025-04-19T16:19:07.681463,0.09806992694606541,0.5210209649764328,0.5410226340881945,0.5964313765880896,0.276316247736375,0.2273596547266248,0.251790776692833,0.32044152426898825,0.2065613464640895,0.24624336882789993,0.10000438108385529,0.10000438108385529,0.547536238452179,0.5733736202086772,0.5733736202086773,0.0,0.02730800532521375
531,2025-04-19T16:19:08.142253,0.5737166715432042,0.6729712017803717,0.6987550704233523,0.6988051401632107,0.7440549796394693,0.7103589340672056,0.7067545883150504,0.7843164429035622,0.6871014830774604,0.7594086048092863,0.471038760655282,0.502615315671929,0.5379037710745359,0.5520878755629276,0.552088352220244,0.03157655501664697,0.14281713783640906
532,2025-04-19T16:19:08.722793,0.29810583157883724,0.521947519750979,0.6382804354624249,0.6774147310209853,0.5988538294703422,0.5139985832727602,0.5285599673799933,0.684943510003534,0.4685549065337535,0.5392358782056967,0.32973244063280566,0.3438849598473026,0.5319881040718915,0.5583033103936698,0.558375825006845,0.01415251921449695,0.06968553846793595
533,2025-04-19T16:19:09.277100,0.37972163359556677,0.5425398151188097,0.5749360017052401,0.7656911445013694,0.6696316635799381,0.6724803318588426,0.4908631502611358,0.6861637776973252,0.6394883791445576,0.4920859102476779,0.38900530000882894,0.37718855128212636,0.5306149734334722,0.5370512393333571,0.561191089540856,0.011816748726702575,0.08476988633924465
534,2025-04-19T16:19:10.377606,0.4716483385136287,0.5623036441479209,0.6163618426031254,0.7048450572947162,0.7416422006693578,0.6891358284049115,0.7086798174999923,0.7640425987777425,0.6710620554278329,0.6131044444832557,0.4659589937880257,0.43928279081176125,0.536983322432363,0.5481668258736576,0.5550495444390942,0.02667620297626444,0.08110361710021592
535,2025-04-19T16:19:10.810233,0.3118136515041678,0.5528117826349113,0.7270729620159436,0.7824385075034297,0.6623046647109745,0.49244702660030515,0.43525275809364283,0.5945742341562095,0.5029286086087591,0.4650401336628744,0.3117644827218315,0.30736642198875097,0.5350101268717721,0.5474541156317779,0.5524345338429956,0.004398060733080522,0.14247482526924635
536,2025-04-19T16:19:11.860966,0.47195918441952384,0.575895447460726,0.6215978535385954,0.7110970098169346,0.7859451836241637,0.7112296560166183,0.6372586551579408,0.7537898507149295,0.739598907614723,0.6581398424404452,0.4632056365260094,0.46897158670722683,0.5428513637055709,0.5444606073033209,0.5536620144304483,0.00576595018121745,0.08920544179230532
537,2025-04-19T16:19:12.373881,0.6081318007687513,0.5705713164888001,0.5817570215889835,0.6935351337178102,0.8173398588965742,0.8251161232547722,0.7040112589450135,0.8246821015801418,0.8253682073121836,0.7557013545223232,0.5300630191192716,0.5503087860551243,0.5447329315370937,0.5447330620454248,0.551012592595258,0.020245766935852783,0.0684616285392724
538,2025-04-19T16:19:12.977089,0.48679235138016236,0.5684150559198686,0.6753419665984536,0.7315767152891115,0.764205943721577,0.699984964283636,0.5970645178297833,0.7254821525775413,0.6615272164711644,0.63852589541275,0.4435804940221758,0.4335035081137828,0.540673760707453,0.5484304294208953,0.5511999220822249,0.01007698590839301,0.11167654186562019
539,2025-04-19T16:19:14.079961,0.44083755265612484,0.5607482696820768,0.6754136336651693,0.7422440932970473,0.6932105155259329,0.6439346520653036,0.6029677939639669,0.680145571858871,0.6127813829402805,0.6084228230849142,0.4113378859382389,0.4005160340036019,0.5406139400957891,0.5491647195740836,0.5497126178909761,0.010821851934636972,0.11297157302781484
540,2025-04-19T16:19:14.710380,0.9622565705754608,0.5633801082139224,0.617814861613894,0.6569841754717878,0.9,0.9,0.9,0.9,0.9,0.9,0.7848458116407889,0.8033335985623635,0.5465381953167866,0.5465381958046891,0.5465388556814393,0.0184877869215746,0.06618796616556304
541,2025-04-19T16:19:15.203049,0.44334213786701726,0.5600395065786432,0.5621931162706327,0.6382105653584613,0.7080564415802441,0.7413219103156524,0.6143758519093998,0.7383642023314718,0.736631190485186,0.6614352611060786,0.4458099742656301,0.46483821018744603,0.5440185815902424,0.5442168697212258,0.5527891686422047,0.019028235921815906,0.03980618941802142
542,2025-04-19T16:19:15.698209,0.5388578233513543,0.6230160637160418,0.671961656365401,0.7648391456023688,0.7192387144486337,0.7561188924870715,0.6839633291791101,0.7105453998606719,0.7590176455267712,0.6645452379798791,0.475817967691352,0.46307550391806307,0.5438715219695109,0.5440098567493367,0.5525472831001825,0.012742463773288915,0.13979606795492713
543,2025-04-19T16:19:16.162925,0.7114890510307817,0.5473925532942148,0.5530274270043454,0.6238039792262102,0.8872341745438903,0.8800213655571809,0.8560693094000342,0.8345254420178241,0.8886488355877056,0.8976986205644578,0.6646498474419749,0.6658251369706794,0.5468616672910271,0.5475628108614533,0.5475880707084843,0.0011752895287044929,0.027403803554601886
